"AR(0.8, -0.15)","AR(0.8,0.4)","MA(0.8,0.4)","ARMA( (0.8,-0.15),(0.8,0.4))","ARIMA(2,1,2)"
2.44002788008296,50734.0935688897,0.597118994566364,3.32433559917313,29.1484246399227
2.40702641783941,58260.0806607735,-0.65432334845886,1.29767349623336,30.6325386059922
2.43306456188041,66903.0673849852,0.142458571837637,-1.63771913142829,29.9753348536564
3.51614801254112,76828.3918353173,-1.13200190147831,-3.19224609019069,29.3003500749203
2.63997005021136,88224.2961060566,0.581836826845743,-2.15237224519025,29.6720696917738
2.93463307418978,101310.971687979,0.376050353992707,-1.48866338505098,30.3788617646891
2.44392129789279,116338.218546909,0.886957493185469,-1.35355996537314,31.1956382563462
1.33075707511416,133595.019042859,0.256802017203889,-0.894052212495575,30.2351116105454
1.5154650944027,153411.793779573,-1.23955733993921,-2.1892003501631,28.9152777313378
1.92696878332305,176169.732206303,3.32672739925989,-1.13567197948597,28.488996239805
2.19928664828096,202300.699795048,-2.45674015190271,0.708819560937918,27.9576503822133
4.12118491517795,232308.505394601,0.267973813359464,2.52420512509893,27.8017329863267
5.29860782224223,266769.061675567,-0.142216552635501,3.26551572289057,27.9748399509137
3.97279032701669,306339.569230135,-0.650361786851175,2.35045903052283,27.4995617198531
2.91571144209136,351781.17221075,1.09063198300477,1.02934384948937,27.1139339454327
2.97338388564618,403960.696105807,-1.00350727398803,0.490635090378465,26.7703624715485
3.23411407573602,463881.6190681,1.06819952523794,-0.513473624562766,24.2368900986623
1.67478717338744,532690.02112425,-0.700962462067242,-2.53901088846005,19.9477450915899
0.458478532330308,611704.53940799,2.86719914171183,-4.19282896570901,14.6970023620172
0.762660126091133,702441.141833755,-1.98170419593123,-5.18804329068397,10.3358822349207
3.17848460961958,806637.273960946,-0.841072036777856,-4.85074468091029,6.73734401065316
2.39694130540925,926288.881046437,-0.320141370447943,-4.31905627224646,2.73483676834019
2.27961976806274,1063689.34071572,-0.201949457157464,-2.47491704018839,-0.225225926085701
4.98088695906134,1221468.08695105,1.72247404563379,-1.77018892467417,-1.52204783636604
5.03655959532189,1402651.16318255,-0.329041131159571,-3.15504905002457,-1.50114597167362
4.64153614629045,1610710.26053014,-1.2814763451609,-3.30944112161576,-1.04829620829656
4.48488280339157,1849629.20277478,-1.14327918173511,-1.66914977891968,-1.04118739935985
5.62073306059738,2123988.84439816,1.28770237143941,-0.250577535483082,-0.187606140364685
3.9249855723604,2439044.75340116,-0.723740138824062,2.84227130158864,2.09091139472605
2.97353630513851,2800832.79001829,1.02521086985147,6.1639050953066,5.03694375527195
2.02980785294516,3216284.5888935,-1.13041366105346,7.4179309437085,6.21539391391304
1.73442466154037,3693359.56788125,1.78961799698337,7.21724366906036,5.96699196572866
2.3951968172105,4241203.41880045,-0.273426938281866,7.29985358840999,6.078572153815
2.07580841166501,4870307.91693415,0.0777223144771544,6.1229127046432,6.86974688943392
1.27500921590023,5592727.82000138,-0.332722024419761,4.50945258709257,7.41292939394281
0.53346266818675,6422307.39474924,-1.0201446459661,3.10397265117737,8.26709382901447
0.824407386817788,7374937.64966473,-1.23848271938501,1.47421702236035,8.78879459467376
1.9089620822976,8468874.89594797,0.590761925920066,1.53142849223483,9.17100003898899
2.07582352959064,9725078.24996262,0.142884628260581,2.44529547124992,8.51332086667827
2.07283422465165,11167613.4035602,2.46234365604763,3.86719967659779,8.84641138975399
2.59828530476246,12824122.5268596,-1.69948186482164,2.5617858099764,10.0460783763115
2.31704943441376,14726345.2087447,-1.18891514101061,1.2487186895308,11.6616790650774
1.00651275048866,16910725.2802852,0.340661517451278,-0.695231442696657,12.7095276908942
2.45018110028152,19419120.3699602,-0.723124602630089,-0.67944301484983,13.8257340584491
3.52686369058943,22299587.9795494,2.55813769848141,-0.74938567631892,15.0940034130787
3.01525257231234,25607320.0653121,-2.05249370340341,-0.822516080139089,15.7748252687012
3.90732834320627,29405690.4938219,0.490727680893272,-0.873146705899074,14.4481360657335
3.81707801893352,33767481.3165521,1.52901607690937,-0.0525601565532366,10.6649198429373
2.11961615855973,38776261.7041291,-1.54898666571605,1.02482255356592,8.26583008231471
1.7534629184782,44528005.3976773,-1.33768764189999,3.0564911552383,7.72569238208406
2.23358635954601,51132910.2085973,1.77699605303449,4.53716427594556,8.52617486430466
2.7521109112632,58717531.5723827,-0.796484289563905,4.31449704642796,9.38117869396832
2.54760201075111,67427191.0403748,-1.39570564963194,3.45623211052027,9.19186133754492
2.64899625840437,77428765.5360644,0.418287276048987,4.37022535827853,7.92559805014325
0.872156298720126,88913887.8701671,1.31074107153587,3.2075948023671,8.08474839095519
1.59771347701901,102102618.17357,1.54430690444948,0.288548900923612,9.12079438330909
2.15063060312343,117247648.879814,1.45969683837168,-3.45218901739139,9.55343004251565
1.45003761282249,134639167.29059,-0.265567562642509,-5.51698190718108,7.49107035079022
0.577223309360324,154610394.96168,-0.104795957501701,-5.51653104693811,3.6208935619784
1.0416980081359,177543984.03036,-1.67416413763479,-4.05391864928836,-1.26070382706145
1.5590166056628,203879345.772275,1.52743227859025,-2.40558727586601,-6.81705199396537
1.62727275687277,234121069.709264,0.00270688057018476,-0.664427693056717,-12.8444759592501
1.25011917670811,268848594.491484,-1.76213425815558,-1.26468622730311,-19.0086772413115
1.32478076004101,308727305.385584,1.54183628093365,-4.57068222398509,-22.4789642009811
1.15326465360165,354521283.051666,1.03470729840544,-6.00759514227611,-21.3293930808119
1.24711347813598,407107951.287892,0.5024435078376,-7.29900169769029,-17.2176035671028
0.520734211809395,467494875.52575,-1.90106596878239,-5.56127203447167,-12.1040399667424
0.688406498601617,536839080.799667,-0.502892895888994,-2.53848478861357,-7.81559549501427
1.32933458963093,616469213.894342,1.47252771612742,1.07506743264642,-4.38916414243019
3.25622448504747,707911004.743657,-1.23792572946639,1.2955214714327,0.429917503259716
4.21386717251556,812916491.817568,0.436384968597935,0.153125212683167,5.13129218878422
3.80951522790027,933497595.874391,0.314466382080845,-0.814663434451632,9.16076995165118
3.88320389667794,1071964675.71979,1.83414920283883,-1.28887573529963,10.7634575373365
2.60489826765925,1230970777.90015,-0.851242947129632,-0.297592617059639,10.6395614272226
2.37812841289742,1413562493.60033,-0.0900187405863913,1.77591404556166,8.75139956364713
1.72118979446624,1623238307.5375,-0.29423899312893,3.95726625140257,7.66852303615896
-0.140553066294829,1864015644.91504,1.42476414903232,3.0641675058136,6.26036588519361
-1.04377972474103,2140507839.56394,-0.340868534957646,-0.0436985682942829,3.75018345642243
0.751678003271989,2458012530.47888,-0.207618230928424,-1.69823453147609,-1.19833234096143
2.46439475879299,2822613160.06759,0.450906984952603,-0.132169270266851,-5.82382932356598
2.10964312838656,3241295540.62683,-1.0246055125319,1.30111198766599,-8.22819409918373
1.83182554470671,3722081697.00674,-0.674485207884364,1.31746245136426,-7.58207759617448
2.64204555277926,4274183575.35405,1.25193035213901,-0.0946710973387104,-7.52567271077807
3.1335798980328,4908179538.76214,-0.458857215134234,-0.433234156461447,-10.733459154393
4.15998775169404,5636217059.98384,-1.01963441916147,1.22836352139496,-15.7237197060461
3.02652113288439,6472245465.40717,2.24258758642294,4.29500082806183,-20.2395483703909
2.04872624984655,7432283197.94662,-2.52356828516467,6.53843027649082,-21.6971393645606
2.09143559785716,8534724747.64695,-0.531586366275446,7.93143110844945,-21.3073270005967
-0.308136389530411,9800693079.01681,1.94815884525546,7.42634176283023,-20.9905355876018
-0.52456458948894,11254444363.3947,0.670570463203896,4.72929691400436,-22.6030611433876
1.60364840719941,12923832721.8442,2.49231993960226,2.48453638826021,-26.1615004594539
3.03033654032948,14840843923.0589,-0.334489675971924,1.41866811740192,-30.472963713524
4.70372251462622,17042208228.6694,-1.14418258382,-0.580056708099869,-33.7421563329655
4.09265790320538,19570104153.7363,-0.29153357957527,-1.86374477038641,-35.4592840781311
3.70523599933715,22472966615.5089,-0.710988159215347,-2.86848618369363,-35.6378864093925
2.96172249932259,25806414953.0123,1.23123826560285,-4.36078528500171,-34.041877268185
2.88971117852188,29634318610.9079,0.7716441368441,-5.72709801632361,-31.1155661941247
2.49891330415878,34030020872.6721,0.452545942315298,-5.49009718408789,-27.7799722318385
2.06235178907228,39077744144.8905,-2.38105889505945,-3.91527069061794,-24.5875109564442
2.07985872117715,44874203666.2787,-1.13796787867593,-1.93311064169556,-22.4395832944898
2.66305460157241,51530460593.1937,1.36343427491487,-0.275575103177172,-21.0156386737366
4.0439079518974,59174049940.712,2.85143289990917,-1.27862595353579,-20.1829568597237
2.34269577308306,67951424189.6094,-1.09665508519307,-3.57518958797186,-18.9618235974121
2.203298520764,78030759329.8069,-1.7764163354361,-3.93728495676027,-18.0555905889892
3.20792528257983,89605177140.5347,-0.0322025379062021,-4.14150976614137,-18.493410611296
2.08391525855686,102896445445.541,0.247039587334,-2.59453462884805,-19.6755159588985
2.78282204195991,118159227216.067,0.129876373605926,-1.95445109098417,-19.2774452031302
2.44945125884441,135685959952.865,-1.47932839649913,-2.76944262374521,-16.7651713817733
2.38010754339573,155812458851.471,0.398903761405497,-3.4836611665008,-12.2905189278469
2.56053949473228,178924351062.003,0.375849588918944,-2.20855018047808,-7.49119070116555
2.94724011905698,205464464390.609,0.0844877895197977,-0.0754034839899194,-2.45424954384697
0.871451423701218,235941311938.557,-0.501819602042711,0.122559188366144,1.06944785810111
1.50718064530863,270938835307.165,0.914762310197036,-0.943698524216735,2.24800433686455
2.13423104496487,311127593021.463,0.629912179939263,-2.47311188483986,0.851251256773938
1.69566015121945,357277608542.482,-0.436377116433232,-4.12391943748182,-2.34069968873087
2.60696778054968,410273124043.395,-0.859994119236103,-4.748957363389,-6.1072511297514
3.10335630300315,471129542651.941,0.733795819012731,-4.58723227352542,-8.56267557836599
4.94250563887523,541012883741.457,0.0301747428354611,-4.11858645677742,-8.64459417325106
4.20760713132177,621262124056.452,1.98055125239846,-2.38084721018072,-6.67783485296478
3.44422185120177,713414852742.468,-0.898575407392745,-2.31715258211193,-4.64072695429764
5.73556725136623,819236731817.093,-0.264494551952014,-0.402033645977631,-3.93832016767398
6.55568508594643,940755326551.783,-0.857346336782643,-0.905528377646806,-5.73963893663003
6.46261098926681,1080298953966.23,0.372348030874282,-1.04154606724119,-9.62243848671495
3.73471314257598,1240541293793.61,-0.382412864664667,-1.61731540447917,-14.5613792752275
2.71096410643388,1424552616623.07,-1.64073110168672,0.374462782129048,-19.2692900299979
1.55699101788202,1635858610816.12,2.54855593829425,2.72652227264613,-24.7524530141663
0.663638249471662,1878507935302.29,-0.739127564635443,4.56531503507299,-31.3062776580358
-0.41802970378724,2157149792568.08,0.336062841787618,3.9419782210499,-38.1604824215034
1.58415213304094,2477123008177.19,-1.23942262245501,2.46126072142982,-43.9221732349992
4.30335229392859,2844558323570.47,0.256096998595889,-1.60746635718305,-46.4291112566145
4.82931458573603,3266495862128.31,2.54122979710026,-4.8892830786317,-45.6385464986509
3.94381349155012,3751020019130.7,-3.4091997098185,-4.31921975901359,-45.2126665112258
3.01982340613297,4307414360157.56,1.54795510219841,-3.7213530509201,-45.355021065175
3.69781396731192,4946339495779.11,-0.621855800613012,-3.43083589157957,-45.262475792361
2.28987415821048,5680037340685.29,1.37095391907094,-4.1164367314233,-45.0929413593256
1.76085604446301,6522565670861.37,-0.916459659541379,-2.3719987313801,-45.1553529051235
1.79828179817582,7490067472963.38,-0.412241465719969,0.201273390487874,-45.2046187208213
2.71487422683229,8601080246716.75,2.33139447154979,0.235106031586806,-45.6473098797254
2.18802952613962,9876891186559.45,-2.26336477798976,-1.19702160802519,-47.2983216520689
1.65476179423941,11341945047935.6,-0.493862759359132,-1.49268323721648,-50.536704760438
3.05031893265203,13024312512974.6,1.95188810631256,1.10984239083996,-52.3578431698491
2.62918122413279,14956228029554.5,0.529017570848899,2.45437749313775,-52.2319338124174
4.14683865294376,17174707428834.2,-0.075217227144697,1.83861765853859,-51.4040947183584
4.37944789927617,19722257154889.8,-0.515858199011666,0.703967561788386,-50.7277456105306
4.96206553882545,22647688695445.5,1.1320653196546,-1.18145307191213,-50.2253073799577
5.45324489282968,26007053818314,-1.46354259486116,-3.50522635445098,-51.1242609813413
3.89688999305982,29864718532831,0.146119461570166,-4.53747199133082,-53.7279466163251
1.73500675560539,34294596353591,-1.19524386027641,-3.87590502786797,-58.0020890608149
1.53764795133035,39381564496005.2,-0.28607657113902,-1.25526560478612,-62.1362515070444
1.48326692402811,45223090138241,1.26657523139291,0.176432071619213,-63.7775916507808
3.07005757605971,51931097908995.5,0.966375911466277,-0.816634875842475,-63.5435709963003
3.47509359911218,59634114382495.5,0.80439425389252,-1.8325750585089,-61.2487481391696
3.0105406888837,68479730669595.4,1.13105925243167,-3.29081210295744,-56.537795487686
2.35026209396783,78637430288674.9,-2.33793050063217,-3.27901584068291,-50.5018315961901
0.52774569598987,90301836498779.5,-2.50174340625821,-3.00501837924069,-45.9186719256669
2.02781020468365,103696441314495,-0.0949156659146812,-3.10652022248856,-43.7509083001807
3.20001205660606,119077887651108,1.2484057220491,-4.40630830908797,-44.4216202157399
1.76583483333495,136740886646686,0.533170246732106,-4.23834073150989,-46.4067091921988
0.302777624007943,157023864377794,-0.918438351339304,-2.34634932352769,-50.1728943227976
0.705116341235567,180315446160911,0.465805691578875,-0.494472611294172,-54.1098588836472
-0.713313079423818,207061902679846,-0.12400242375916,0.956358771544919,-56.1933698963666
-1.96916589975299,237775700608241,0.853071937377631,0.822464626349562,-55.9883576974378
0.0633248753116973,273045321558533,-0.550831741223038,0.736821126446507,-55.0454200690751
3.11682774012484,313546537490124,0.410641871593533,1.03649098796785,-54.7109980958404
3.92294699660049,360055358615512,0.18267221117697,0.962848388275686,-54.418906317433
4.0973970708042,413462901888461,-0.912580406886679,-0.73102625467528,-54.9742207077093
1.88052437154606,474792464956976,0.180516290634765,-2.18325519177809,-57.470001791538
1.34440947627359,545219132720965,0.326486320593885,-3.32917437704078,-61.5838634302006
0.818793300489987,626092292159563,-0.275262272145545,-3.16848375470164,-65.2189727072685
0.895796486568009,718961486816038,2.2086497910938,-0.310754099616637,-66.8738024199479
0.763233018983335,825606106316656,-1.05127456683378,1.64674100986853,-66.7398492124966
1.92885557333232,948069479779739,1.27107942661778,0.0688015414258849,-65.5044790273605
2.51245012679155,1088698026350454,-2.41431617415006,-3.17269397842774,-64.269375085626
2.89280453054043,1250186212992260,-0.0216582974294695,-5.10205596820105,-64.0587238148952
0.547736688923391,1435628180933991,2.02048209432735,-4.12787383790616,-65.2740018600253
-0.137132882262528,1648577029944097,-0.121655612702862,-1.84141489843569,-66.0705009239962
1.09573945924837,1893112896328874,-1.03716138824696,-0.416094724782015,-65.5040943829899
0.672677640813677,2173921129040740,0.325130295923248,-1.6542036657629,-64.9546420588896
2.00006255540018,2496382061764146,-0.167793858704835,-2.08310690221955,-66.1719894913574
3.83106931166868,2866674101027614,-0.963415087789541,-1.78189496622207,-69.1204047920668
3.34849651800284,3291892105527751,0.202191150075313,-2.14936888710836,-72.0383336115177
2.80899514907788,3780183324833248,-0.0895529444648776,-2.24328373265158,-74.1633363389097
3.05210551830213,4340903502077699,0.640535658046624,-3.23724813884812,-75.0896035320336
2.90090836984813,4984796131595459,0.76168059046199,-1.98285969900827,-76.7361571938193
3.03480431712638,5724198306107450,-1.31900101826041,-1.65466046802157,-78.7303438547964
3.55087653729626,6573277097524142,-0.92016886817842,-0.440221429053903,-80.7170589235326
3.200203971592,7548301000462294,1.62403942811037,-2.22035338235165,-81.4195359640168
3.11086003508056,8667951639379495,-0.52484786969362,-3.76522464441111,-82.3456837850198
3.07937363598004,9953681711688516,-0.819513362601556,-3.71898109262358,-82.4799530732224
1.33005017613497,11430126025102612,0.0283703260602776,-3.23232546619704,-81.8860172667731
2.13802303140525,13125573504757498,1.58385766982778,-3.56955075069608,-80.8045170181189
3.20239579260462,15072509213847044,-1.9474335679338,-2.80680291688689,-79.9422689908131
4.17601996719929,17308236772980636,-0.503619476149863,-2.17723866302831,-80.1224368279785
2.79541828009311,19875593103923328,2.07064026845622,-2.83822753196014,-80.3939562799182
1.78668378406188,22823769192330920,-1.16209650133468,-3.98553994856751,-79.5808794767142
2.16616695309504,26209252595434072,0.0478844941636287,-5.65936782029364,-76.8753199301733
2.47601262381937,30096909753279628,1.74711296708286,-6.57292046457649,-72.0266958157036
3.27476127445531,34561228840797336,1.94559007944934,-6.62444134305812,-68.3230314498247
4.0197401643996,39687746973949728,-2.69767418540799,-5.37622333050199,-65.9845105170458
3.17982077197793,45574689115478720,-1.61175813061346,-1.46523229909968,-66.2616206281902
1.75290008221387,52334850081962864,2.70960450156413,1.28274185488331,-68.363830204674
3.3494023059215,60097755711761784,0.75390179401478,1.54510625256652,-71.46732427875
4.54862385219627,69012144602194576,-0.360840811195059,1.91755505492372,-73.7501322226812
3.18418115875501,79248817966460384,-0.940021622677801,2.84064207779827,-76.191979774548
2.86732543884168,91003912214046144,1.61504381477525,3.680285533114,-76.8335864808959
2.2472134346171,104502656957821072,-1.99625178206625,3.38586935094854,-75.5383511611375
3.14072443191507,120003690451875328,1.11634827336167,2.44381358306637,-73.4354474594354
2.30414876029568,137804015144628704,-0.555714287351349,0.738713571992858,-72.3594504683584
1.91272351637856,158244688296453120,-1.29016743871208,-1.39233749820586,-72.6187927594855
3.24233175674596,181717356695013984,-1.71691465451136,-4.05714162521609,-73.2433758452572
2.99826416345785,208671760674592448,0.155878433673694,-4.0672729578904,-72.1370745093527
4.13412038899757,239624351217679552,0.197364065144491,-3.40773433309643,-69.9576136066881
3.07415802773963,275168185243980608,1.22887468444029,-1.75861203751471,-70.3826248410541
1.64487393245594,315984288682256320,0.269551231214209,-1.84744959407473,-72.4047963812198
3.33289957816105,362854705043397312,-2.0916723227213,-0.027246655959569,-74.7746075799466
4.10115180362653,416677479507620416,-0.446198887676941,1.79476337484265,-74.6052774478108
5.00957755986704,478483865623455232,1.43709555724393,1.13630694209721,-70.7213531921271
4.52697583816576,549458084301812352,1.46387811603018,-0.275348587450126,-64.8462197215745
4.3367115885387,630960013690832000,-2.40784364571629,-0.295033374971397,-59.7447596988861
4.08554738052943,724551244673390592,-0.12511182429891,-1.02577588494658,-56.7449463341207
5.55243809234534,832025001215045248,-1.23389713122,-2.10127195866676,-54.9086387843503
5.6073629250476,955440498841392384,1.61446726940345,-3.32737125862092,-51.9320031034995
3.85118749650724,1097162399559132160,-0.235448288089822,-4.67257301449887,-48.9009418043523
3.67655597293429,1259906119183862784,-0.636976350522312,-5.13382085979912,-48.2456802941687
4.02195724359168,1446789855170743296,1.10630932491528,-2.24059520662763,-51.194951278191
3.35033344688135,1661394331810139904,2.02927130694321,0.630341681705818,-56.2683953033745
4.42084587153683,1907831407516409344,-1.62160541015279,-0.306738935322949,-61.2007620249304
2.92513114379318,2190822858737183744,1.18376896993409,-2.73265640256709,-64.6843508214725
2.35750650772355,2515790849996311040,-0.724867585035964,-4.71346540173228,-66.0873144077991
1.02181912772558,2888961823491922432,2.74747348927769,-4.13239825005195,-67.1489522770514
1.4463762399441,3317485798792062464,-1.33529290523686,-2.78300583684218,-67.3785432782905
1.95227837069296,3809573368430418944,-0.565913029931818,-1.0704134668425,-68.0401699573347
2.90683761676214,4374653014261160448,-3.18406728804726,-1.76126874087338,-68.5644470019284
2.9445434777955,5023551758781095936,0.935429336273475,-2.25722132612746,-69.6956825150775
3.82075257265478,5768702612729341952,2.32520744802377,-2.56757380908898,-69.9853011239266
3.48313569805158,6624382793695912960,0.679681866616115,-0.242522685597852,-68.4889433405416
3.49446989559205,7606987280048467968,-2.71952071202049,2.34124106263085,-65.9845986296814
3.58231583964727,8735342941517139968,0.34231703517984,2.30386581370216,-63.4083482033946
3.66275955203113,10031069265233100800,-0.396918957881826,0.864862638485344,-61.4735081051258
3.62288543534727,11518992588793335808,0.166452101778594,0.542994636495856,-57.3749053212501
2.2356044304202,13227621777127909376,0.334387343615365,0.236290968178701,-50.2564847360237
2.62658466064379,15189694457219661824,0.218441522730626,-0.224571100192119,-43.5839644661054
2.0941849090356,17442804276626894848,-1.95167085177172,-0.581640088398768,-40.3028239667712
2.59238025554182,20030121204189380608,0.955390719465911,-0.596170488654827,-40.0577646884618
2.82472225728027,23001218674002264064,1.20277551816294,-0.840050044157909,-41.829750961056
3.01191415147368,26413023420877565952,-1.8944928783845,-1.90725234811719,-44.7493342823607
1.258843576449,3.0330906206303e+19,0.210288924060901,-2.35083004367703,-46.9880117018091
2.92030735954935,34829934333393399808,0.408594640331434,-3.08582912674539,-46.807355637018
0.713211734422905,39996309949235904512,-1.0927073337793,-3.09094144153695,-44.2029208609645
2.17917086890117,45929021692746088448,2.06722499316823,-4.68175004549663,-39.4144650209003
2.36431480481723,52741741333891235840,-2.02747108224216,-5.36497854286746,-33.3102758750048
3.3955089062211,60565001744211427328,1.9450785663005,-3.66232219941695,-27.2556086297908
2.61017559881864,69548697928925642752,-1.47748926195937,-1.74281935975938,-22.1070292844368
1.78759522669892,79864959040825098240,0.78180931391828,-0.727786549969577,-18.8364311286284
3.34091265562842,91711446404230332416,0.951913188397142,-0.475792742635424,-17.5505300155842
3.70164037192968,1.05315140739714e+20,-0.58540225112889,0.588492262611264,-16.6023425116989
2.69454437832893,1.20936691153464e+20,-1.41315472295662,0.797490146908861,-14.4017149106732
3.21154256013855,1.38875409218657e+20,-0.148137355723855,0.213588171723927,-12.0908743383615
1.63597885378428,1.59475003836311e+20,-0.626059302704031,-0.715337714295848,-10.0027394006927
1.11137967279834,1.83130166756511e+20,-1.36747013457179,-0.861457115527937,-8.37025399458916
3.5576283200556,2.10294134939733e+20,1.19508692005164,-2.56252976414502,-7.98543888098652
3.86633178934296,2.41487374654391e+20,-0.059729392925587,-1.46226362489121,-7.00687930138423
3.66214726376431,2.77307553699406e+20,-0.607422145966191,1.02391886191942,-6.06722892549911
3.13209297664399,3.18440992821281e+20,-0.864525908135536,1.32570522453484,-4.87554313794228
1.01771138198769,3.65675815736788e+20,0.835386655266908,0.025799023161464,-4.98335770382972
1.14648282525104,4.19917049717943e+20,1.44706240791955,-0.264567530479562,-7.60083328986373
2.66337275634081,4.82203966069069e+20,0.0101585687172815,0.601927700890437,-11.202863422622
