"Y","X"
"191",1,2.23368642272843
"192",0,0.391079231018378
"193",1,2.23110682126631
"194",1,0.343191493342702
"195",2,1.67558977290101
"196",3,1.4649339099799
"197",1,1.69163831549761
"198",3,2.41092597283586
"199",2,-0.138654097512279
"200",0,0.800493112442926
"201",9,2.23405548074305
"202",0,0.296790387333751
"203",10,0.0152207793390383
"204",5,1.84185494759724
"205",2,1.4985967087552
"206",1,1.60660455790176
"207",10,1.65228955276284
"208",1,2.54144248235683
"209",1,-0.406777153727267
"210",5,0.713643109176059
"211",5,0.844277202699597
"212",2,-0.283604617651319
"213",0,0.703169405657863
"214",10,2.71790770671689
"215",6,2.78956325493447
"216",0,2.37218934633144
"217",1,1.62461245018465
"218",1,0.579791189049963
"219",1,0.239316668917081
"220",1,-0.203992025849087
"221",0,0.0734842966969107
"222",8,0.980347798635688
"223",1,0.531540204719446
"224",1,1.3678317700359
"225",0,0.247937686140689
"226",0,0.900640436705527
"227",3,-0.561712559760586
"228",3,1.99120465064647
"229",1,1.35518592321561
"230",6,0.0222805376062924
"231",0,1.22786573079968
"232",5,0.697919267522015
"233",2,2.48188685810061
"234",10,1.30748494596192
"235",8,2.20092474494929
"236",0,0.765408563539655
"237",6,0.81914265435571
"238",5,-0.0481226414247327
"239",1,-0.67404705333507
"240",4,1.37278543235481
"241",4,2.33182920785766
"242",4,1.69087887459832
"243",8,1.60706339734115
"244",5,-1.40450572060675
"245",1,0.683539876454675
"246",3,0.0405487015545952
"247",1,-0.691623115750886
"248",7,2.78553933100152
"249",5,-0.227572573091249
"250",2,0.15612539869182
"251",6,1.6012090219079
"252",0,0.589698299660583
"253",2,0.270704970898574
"254",4,0.905865204293541
"255",3,1.41183832616933
"256",6,1.22793214279293
"257",1,1.43871029684268
"258",9,1.3068166248766
"259",6,0.528861564049122
"260",3,2.6686507595063
"261",9,2.70596381292462
"262",4,-0.327598673373244
"263",10,0.299039238317441
"264",4,0.4959206387259
"265",1,2.34684046033151
"266",0,1.0214347058684
"267",0,-0.457529419427764
"268",1,1.42088475120205
"269",0,0.968905488321675
"270",3,0.11123598480406
"271",9,2.61894077817308
"272",7,0.342141927007337
"273",5,1.45861884698796
"274",1,0.597055070989344
"275",7,1.02222610559153
"276",10,0.894295044784015
"277",6,1.08722636743165
"278",0,0.177924663327856
"279",3,-1.097520528675
"280",0,0.319526349250817
"281",0,-0.358477602530285
"282",9,1.55757024958636
"283",0,-1.39926717365686
"284",0,-0.00715990568613534
"285",5,1.2006021371722
"286",3,0.599424009238056
"287",2,0.311751935622053
"288",4,1.23755718489469
"289",0,0.693391820990582
"290",5,3.90342290959434
"291",4,-0.653813852025651
"292",0,0.599699157996145
"293",1,-0.502950261224834
"294",0,-0.433396374726299
"295",6,0.984032941052114
"296",0,0.883199678802891
"297",4,0.264237440876877
"298",1,-0.955924477810098
"299",9,0.305489722468275
"300",8,2.14734660539914
